Gene stable ID,HGNC ID,HGNC symbol,Chromosome/scaffold name,Karyotype band,Gene start (bp),Gene end (bp)
ENSG00000229146,HGNC:39612,SNX18P4,9,q21.11,66082350,66083187
ENSG00000258443,,,14,q24.3,73517233,73520648
ENSG00000276257,,,9,q21.11,66084804,66085031
ENSG00000258695,,,14,q24.3,73522878,73530610
ENSG00000275030,HGNC:47501,RNU6-538P,9,q21.11,66142221,66142327
ENSG00000284611,,,9,q21.11,66182326,66188451
ENSG00000184227,HGNC:33128,ACOT1,14,q24.3,73537143,73543796
ENSG00000284658,,,9,q21.11,66204896,66208833
ENSG00000278720,,,9,q21.11,66042646,66043342
ENSG00000274628,HGNC:39947,CYP4F59P,9,q21.11,66047084,66055006
ENSG00000206778,HGNC:47176,RNU6-213P,16,p13.11,15877163,15877266
ENSG00000262171,,,16,p13.11,15885029,15886158
ENSG00000215003,HGNC:36130,RPL15P20,16,p13.11,15931697,15932294
ENSG00000139330,HGNC:6309,KERA,12,q21.33,91050491,91058024
ENSG00000104738,HGNC:6947,MCM4,8,q11.21,47960185,47978160
ENSG00000180035,HGNC:13114,ZNF48,16,p11.2,30378106,30400108
ENSG00000258408,HGNC:20047,NT5CP2,14,q24.3,73539221,73539781
ENSG00000239293,HGNC:15097,OR9P1P,7,q34,143047213,143047580
ENSG00000179420,HGNC:15091,OR6W1P,7,q34,143062330,143063585
ENSG00000119673,HGNC:18431,ACOT2,14,q24.3,73567620,73575658
ENSG00000286945,,,9,q21.11,66047107,66113085
ENSG00000159763,HGNC:8993,PIP,7,q34,143132077,143139739
ENSG00000233765,HGNC:54919,CDRT15P12,9,q21.11,66253424,66254464
ENSG00000127328,HGNC:16508,RAB3IP,12,q15,69738860,69823204
ENSG00000276203,HGNC:31981,ANKRD20A3P,9,q21.11,66083960,66179474
ENSG00000258524,HGNC:20046,NT5CP1,14,q24.3,73571159,73571667
ENSG00000279026,,,14,q24.3,73580694,73582918
ENSG00000177465,HGNC:19748,ACOT4,14,q24.3,73591873,73595766
ENSG00000205669,HGNC:33159,ACOT6,14,q24.3,73610945,73619888
ENSG00000280137,,,16,p11.2,30379763,30380110
ENSG00000165131,HGNC:21750,LLCFC1,7,q34,142939343,142940868
ENSG00000179965,HGNC:29653,ZNF771,16,p11.2,30407414,30431108
ENSG00000223595,HGNC:44005,LYPLA1P1,7,q31.32,123230120,123230741
ENSG00000258972,HGNC:20023,NDUFB8P1,14,q24.3,73631475,73632019
ENSG00000164675,HGNC:21995,IQUB,7,q31.32,123452193,123535077
ENSG00000119661,HGNC:23247,DNAL1,14,q24.3,73644875,73703732
ENSG00000260691,HGNC:23665,ANKRD20A1,9,q21.11,67832765,67920552
ENSG00000199787,HGNC:50434,SNORA80C,16,p11.2,30419625,30419759
ENSG00000179918,HGNC:19686,SEPHS2,16,p11.2,30443631,30445874
ENSG00000202476,,,16,p11.2,30453997,30454097
ENSG00000222701,,,16,p11.2,30471587,30471703
ENSG00000261346,,,16,p11.2,30477180,30489353
ENSG00000260487,,,16,p11.2,30480588,30481346
ENSG00000142089,HGNC:5414,IFITM3,11,p15.5,319676,329475
ENSG00000251706,HGNC:34157,RNU7-61P,16,p11.2,30483135,30483195
ENSG00000261332,,,16,p11.2,30498766,30499554
ENSG00000266305,HGNC:41809,MIR4518,16,p11.2,30503919,30504001
ENSG00000169957,HGNC:26273,ZNF768,16,p11.2,30524004,30526821
ENSG00000261459,,,16,p11.2,30525923,30534852
ENSG00000278922,,,16,p11.2,30526918,30528294
ENSG00000235560,HGNC:55668,ZNF747-DT,16,p11.2,30534752,30537149
ENSG00000259970,,,3,p21.31,49684480,49684983
ENSG00000260494,,,16,p11.2,30537202,30538231
ENSG00000252494,HGNC:47089,RNU6-126P,11,q14.1,78133420,78133522
ENSG00000169951,HGNC:28200,ZNF764,16,p11.2,30553764,30558374
ENSG00000254459,,,11,q14.1,77829654,77872262
ENSG00000164068,HGNC:21148,RNF123,3,p21.31,49689538,49721529
ENSG00000255449,,,11,q14.1,77866412,77870091
ENSG00000241782,,,11,q14.1,77868722,77869195
ENSG00000255115,,,11,q14.1,77914990,77915275
ENSG00000251907,HGNC:47203,RNU6-240P,14,q24.3,73659564,73659660
ENSG00000258660,,,14,q24.3,73698103,73700351
ENSG00000254829,,,11,q14.1,78015715,78016495
ENSG00000206875,HGNC:47724,RNU6-761P,6,p21.1,42018408,42018514
ENSG00000176903,HGNC:9158,PNMA1,14,q24.3,73711783,73714384
ENSG00000223946,,,6,p21.1,42030053,42031382
ENSG00000151364,HGNC:23295,KCTD14,11,q14.1,78015715,78046191
ENSG00000230062,HGNC:44669,ANKRD66,6,p12.3,46746933,46759506
ENSG00000264741,HGNC:41743,MIR4505,14,q24.3,73758747,73758819
ENSG00000258586,HGNC:53190,LINC02274,14,q24.3,73822559,73830135
ENSG00000239791,,,16,p11.2,30572039,30583860
ENSG00000270576,,,14,q24.3,73840520,73840609
ENSG00000140043,HGNC:20149,PTGR2,14,q24.3,73851831,73885726
ENSG00000249853,HGNC:19419,HS3ST5,6,q22.1,114055596,114343023
ENSG00000197162,HGNC:26496,ZNF785,16,p11.2,30573740,30585769
ENSG00000259112,HGNC:42956,NDUFC2-KCTD14,11,q14.1,78016971,78079865
ENSG00000001167,HGNC:7804,NFYA,6,p21.1,41072974,41102403
ENSG00000260167,,,16,p11.2,30585907,30608593
ENSG00000261588,,,16,p11.2,30587662,30587920
ENSG00000156853,HGNC:25173,ZNF689,16,p11.2,30602558,30624012
ENSG00000232524,,,7,q31.32,123456629,123459856
ENSG00000207338,HGNC:47259,RNU6-296P,7,q31.32,123457988,123458094
ENSG00000254675,,,11,q14.1,78022933,78023721
ENSG00000151365,HGNC:11800,THRSP,11,q14.1,78063861,78068351
ENSG00000128609,HGNC:7688,NDUFA5,7,q31.32,123536997,123557904
ENSG00000151366,HGNC:7706,NDUFC2,11,q14.1,78068297,78079862
ENSG00000158406,HGNC:4788,H4C8,6,p22.2,26277609,26285638
ENSG00000204618,HGNC:18064,RNF39,6,p22.1,30070266,30075849
ENSG00000145743,HGNC:13615,FBXL17,5,q21.3,107859035,108382098
ENSG00000260678,,,16,p11.2,30615256,30615679
ENSG00000261680,,,16,p11.2,30624285,30624714
ENSG00000260113,,,16,p11.2,30626976,30627178
ENSG00000132275,HGNC:29030,RRP8,11,p15.4,6595072,6603616
ENSG00000204702,HGNC:8259,OR2J1,6,p22.1,29099490,29102701
ENSG00000156858,HGNC:28458,PRR14,16,p11.2,30650717,30656413
ENSG00000285580,,,9,q13,64343044,64362584
ENSG00000238551,HGNC:48156,RNU6-1193P,9,q13,64380194,64380300
ENSG00000224185,HGNC:39617,SNX18P9,9,q13,64439346,64440180
ENSG00000204688,HGNC:8252,OR2H1,6,p22.1,29457155,29464328
ENSG00000224762,,,9,q13,64473040,64473826
ENSG00000172014,HGNC:31982,ANKRD20A4P,9,q13,64369394,64438574
ENSG00000289725,,,9,q13,64411638,64469260
ENSG00000229156,,,9,q13,64462819,64463196
ENSG00000224106,HGNC:39949,CYP4F25P,9,q13,64465463,64466498
ENSG00000233569,,,9,q33.1,117643151,117657032
ENSG00000204700,HGNC:8260,OR2J2,6,p22.1,29170907,29175811
ENSG00000254400,,,11,p15.4,6603642,6604420
ENSG00000235133,HGNC:35932,RPL35AP22,9,q33.1,117685254,117685588
ENSG00000201444,HGNC:48045,RNU6-1082P,9,q33.1,117707996,117708102
ENSG00000231901,,,9,q33.1,117840322,117897256
ENSG00000185305,HGNC:25945,ARL15,5,q11.2,53883942,54310582
ENSG00000234782,HGNC:49299,TPT1P9,9,q33.1,118082869,118083382
ENSG00000146373,HGNC:21487,RNF217,6,q22.31,124962437,125092633
ENSG00000284977,,,9,q33.1,117759390,118306252
ENSG00000166333,HGNC:6040,ILK,11,p15.4,6603708,6610874
ENSG00000258653,,,14,q24.3,73851971,73932278
ENSG00000185624,HGNC:8548,P4HB,17,q25.3,81843159,81860856
ENSG00000223300,,,14,q24.3,73858061,73858165
ENSG00000273711,,,14,q24.3,73873689,73885555
ENSG00000067248,HGNC:15815,DHX29,5,q11.2,55256055,55307694
ENSG00000289735,,,9,q33.1,117918096,117925216
ENSG00000119725,HGNC:20144,ZNF410,14,q24.3,73886617,73932521
ENSG00000289736,,,9,q33.1,117998722,118020727
ENSG00000229835,HGNC:39198,KHSRPP1,9,p21.3,21695176,21696943
ENSG00000244230,HGNC:46167,RN7SL151P,9,p21.3,21699314,21699596
ENSG00000099810,HGNC:7413,MTAP,9,p21.3,21802636,21937651
ENSG00000230442,HGNC:40904,ASB15-AS1,7,q31.32,123584859,123624957
ENSG00000170807,HGNC:6648,LMOD2,7,q31.32,123655866,123664290
ENSG00000106299,HGNC:12735,WASL,7,q31.32,123681943,123749003
ENSG00000156860,HGNC:20442,FBRS,16,p11.2,30658431,30670810
ENSG00000272686,HGNC:54820,WASL-DT,7,q31.32,123749068,123751166
ENSG00000201104,HGNC:34255,RNU6-11P,7,q31.32,123790605,123790711
ENSG00000228211,HGNC:5324,HYAL6P,7,q31.32,123814139,123829252
ENSG00000106302,HGNC:5323,HYAL4,7,q31.32,123828983,123877481
ENSG00000204580,HGNC:2730,DDR1,6,p21.33,30876421,30900156
ENSG00000106333,HGNC:8738,PCOLCE,7,q22.1,100602363,100608175
ENSG00000033627,HGNC:865,ATP6V0A1,17,q21.2,42458844,42522582
ENSG00000252074,HGNC:47379,RNU6-416P,16,p11.2,30675300,30675402
ENSG00000222287,HGNC:48006,RNU6-1043P,16,p11.2,30701337,30701435
ENSG00000205765,HGNC:27750,RIMOC1,5,p13.1,41904188,41921636
ENSG00000106330,HGNC:25078,MOSPD3,7,q22.1,100612102,100615384
ENSG00000139263,HGNC:30991,LRIG3,12,q14.1,58872149,58920504
ENSG00000005844,HGNC:6148,ITGAL,16,p11.2,30472658,30523567
ENSG00000132563,HGNC:17975,REEP2,5,q31.2,138439057,138446969
ENSG00000077380,HGNC:2964,DYNC1I2,2,q31.1,171687409,171750158
ENSG00000106327,HGNC:11762,TFR2,7,q22.1,100620416,100642779
ENSG00000176020,HGNC:24075,AMIGO3,3,p21.31,49716829,49719684
ENSG00000264545,,,9,p21.3,21802636,22029594
ENSG00000104312,HGNC:10020,RIPK2,8,q21.3,89757806,89791064
ENSG00000229298,HGNC:42182,TUBB8P1,9,p21.3,21811621,21812347
ENSG00000265194,,,9,p21.3,21858910,21861926
ENSG00000279670,,,9,p21.3,21892188,21893857
ENSG00000264801,HGNC:49792,ERVFRD-3,9,p21.3,21929457,21931073
ENSG00000224854,HGNC:23831,CDKN2A-DT,9,p21.3,21966929,21967751
ENSG00000113240,HGNC:13659,CLK4,5,q35.3,178602664,178630615
ENSG00000173540,HGNC:22932,GMPPB,3,p21.31,49716844,49723973
ENSG00000147889,HGNC:1787,CDKN2A,9,p21.3,21967752,21995301
ENSG00000161642,HGNC:17521,ZNF385A,12,q13.13,54369133,54391298
ENSG00000254641,,,11,p15.4,6608667,6610135
ENSG00000285338,,,11,p15.4,6610883,6616594
ENSG00000255680,,,11,p15.4,6618790,6619764
ENSG00000255390,HGNC:40650,DCHS1-AS1,11,p15.4,6621451,6622322
ENSG00000255410,,,11,p15.4,6630504,6658396
ENSG00000158042,HGNC:14053,MRPL17,11,p15.4,6680385,6683340
ENSG00000240498,HGNC:34341,CDKN2B-AS1,9,p21.3,21994139,22128103
ENSG00000253349,HGNC:37676,COX6B1P6,8,q21.3,89823548,89823802
ENSG00000275103,,,8,q21.3,89826593,89833564
ENSG00000241678,,,11,p15.4,6685891,6686369
ENSG00000207359,HGNC:47888,RNU6-925P,8,q21.3,89900721,89900824
ENSG00000254781,HGNC:38876,GVINP2,11,p15.4,6748131,6750324
ENSG00000164823,HGNC:1355,OSGIN2,8,q21.3,89901849,89927888
ENSG00000166341,HGNC:13681,DCHS1,11,p15.4,6621330,6655809
ENSG00000258891,,,14,q24.3,73896164,73938114
ENSG00000270140,,,14,q24.3,73905267,73905636
ENSG00000199472,,,14,q24.3,73906316,73906427
ENSG00000100583,HGNC:18631,SAMD15,14,q24.3,77376689,77392163
ENSG00000165555,HGNC:20487,NOXRED1,14,q24.3,77394021,77423523
ENSG00000168952,HGNC:19666,STXBP6,14,q12,24809454,25050147
ENSG00000104325,HGNC:2753,DECR1,8,q21.3,90001405,90053633
ENSG00000077080,HGNC:160,ACTL6B,7,q22.1,100643097,100656448
ENSG00000260545,,,16,q21,58116885,58119353
ENSG00000260927,,,16,q21,58129519,58163246
ENSG00000070770,HGNC:2459,CSNK2A2,16,q21,58157907,58198106
ENSG00000266446,,,9,p21.3,21995482,21996013
ENSG00000147883,HGNC:1788,CDKN2B,9,p21.3,22002903,22009305
ENSG00000239576,HGNC:49366,COX6CP14,3,p21.31,49758483,49758656
ENSG00000163704,HGNC:26591,PRRT3,3,p25.3,9945542,9952408
ENSG00000172354,HGNC:4398,GNB2,7,q22.1,100673567,100679174
ENSG00000177675,HGNC:30375,CD163L1,12,p13.31,7346685,7479897
ENSG00000159063,HGNC:23161,ALG8,11,q14.1,78095244,78139660
ENSG00000215221,HGNC:36763,UBA52P6,9,p21.3,22012155,22012536
ENSG00000274055,,,9,p21.3,22046758,22046901
ENSG00000277653,,,9,p21.3,22117665,22117814
ENSG00000182185,HGNC:9822,RAD51B,14,q24.1,67819779,68730218
ENSG00000236921,,,9,p21.3,22203990,22214672
ENSG00000230082,HGNC:41151,PRRT3-AS1,3,p25.3,9947404,9954787
ENSG00000269982,,,3,p25.3,9958717,9962539
ENSG00000187288,HGNC:24229,CIDEC,3,p25.3,9866711,9880255
ENSG00000197694,HGNC:11273,SPTAN1,9,q34.11,128552558,128633662
ENSG00000260867,,,16,q21,58197112,58217805
ENSG00000240863,HGNC:46661,RN7SL645P,16,q21,58199568,58199836
ENSG00000073578,HGNC:10680,SDHA,5,p15.33,218303,257082
ENSG00000103023,HGNC:26336,PRSS54,16,q21,58279997,58295047
ENSG00000179958,HGNC:28777,DCTPP1,16,p11.2,30423615,30430030
ENSG00000241993,HGNC:17093,RPL38P1,3,q24,148695994,148696204
ENSG00000244089,HGNC:39121,HMGB1P30,3,q24,148824782,148825387
ENSG00000239128,HGNC:10112,SNORD13P3,3,p21.31,47250523,47250626
ENSG00000114648,HGNC:29120,KLHL18,3,p21.31,47282917,47346816
ENSG00000111783,HGNC:9985,RFX4,12,q23.3,106583004,106762803
ENSG00000261181,,,16,p13.11,16394912,16398594
ENSG00000261362,,,16,p13.11,16541217,16541847
ENSG00000103222,HGNC:51,ABCC1,16,p13.11,15949138,16143257
ENSG00000286242,,,4,q24,102814252,102819881
ENSG00000252739,HGNC:45685,RNU7-151P,4,q24,102837047,102837099
ENSG00000251300,,,4,q31.21,143045086,143045878
ENSG00000280173,,,3,p21.31,47346950,47349073
ENSG00000170185,HGNC:20067,USP38,4,q31.21,143184917,143223874
ENSG00000226652,HGNC:30151,PSMD10P2,3,q27.3,186760693,186762050
ENSG00000207505,HGNC:48068,RNU6-1105P,3,q27.3,186771841,186771947
ENSG00000230951,HGNC:49623,GPS2P2,3,q27.3,186772589,186773476
ENSG00000104320,HGNC:7652,NBN,8,q21.3,89924515,90003228
ENSG00000156976,HGNC:3284,EIF4A2,3,q27.3,186783205,186789897
ENSG00000165355,HGNC:19833,FBXO33,14,q21.1,39397684,39432466
ENSG00000254755,,,11,q13.5,76591023,76591211
ENSG00000255363,HGNC:54277,LINC02757,11,q13.5,76607853,76630465
ENSG00000255479,,,11,q13.5,76625462,76626834
ENSG00000137507,HGNC:4161,LRRC32,11,q13.5,76657524,76670747
ENSG00000289442,,,14,q31.1,81987403,82028779
ENSG00000289436,,,14,q21.1,41604962,41606348
ENSG00000258945,,,14,q31.3,85516531,85529386
ENSG00000289290,,,14,q23.3,64703391,64703797
ENSG00000289583,,,14,q24.1,68773316,68780218
ENSG00000289531,,,14,q21.3,50060123,50062741
ENSG00000102924,HGNC:1543,CBLN1,16,q12.1,49277917,49281838
ENSG00000288797,,,14,q24.3,73592139,73595766
ENSG00000289541,,,14,q32.13,94390771,94420211
ENSG00000259319,HGNC:55424,JDP2-AS1,14,q24.3,75423683,75427741
ENSG00000273783,,,14,q31.1,81221218,81227694
ENSG00000258511,HGNC:53211,LINC02295,14,q32.2,98135986,98163151
ENSG00000288730,,,14,q32.33,105904997,105905491
ENSG00000289626,,,14,q24.1,68794739,68795250
ENSG00000280189,,,16,q12.1,49297143,49299762
ENSG00000289495,,,14,q11.2,22229656,22230158
ENSG00000259038,,,14,q24.1,68627160,68628479
ENSG00000166152,HGNC:28479,C16orf78,16,q12.1,49373804,49399431
ENSG00000258602,HGNC:52260,LINC01629,14,q24.3,76959636,76965802
ENSG00000288762,,,14,q24.3,76927972,76948760
ENSG00000254975,,,11,q13.5,76675079,76703195
ENSG00000113448,HGNC:8783,PDE4D,5,q12.1,58969038,60522120
ENSG00000204529,HGNC:4690,GUCY2EP,11,q13.5,76694041,76719801
ENSG00000289536,,,14,q32.33,105865829,105866216
ENSG00000186960,HGNC:19828,LINC01551,14,q12,28765640,28823817
ENSG00000263110,,,16,q12.1,49454229,49457269
ENSG00000261623,HGNC:53041,LINC02179,16,q12.1,49466106,49469875
ENSG00000102935,HGNC:16762,ZNF423,16,q12.1,49487524,49857919
ENSG00000254632,,,11,q13.5,76759916,76768622
ENSG00000289195,,,14,q21.3,48233743,48260643
ENSG00000289523,,,14,q22.3,55064003,55064583
ENSG00000288802,,,14,q23.2,62131154,62134188
ENSG00000182704,HGNC:28850,TSKU,11,q13.5,76782251,76798153
ENSG00000246223,HGNC:20111,LINC01550,14,q32.2,97924637,97978124
ENSG00000255100,HGNC:55509,TSKU-AS1,11,q13.5,76782581,76783062
ENSG00000165637,HGNC:12672,VDAC2,10,q22.2,75210154,75231448
ENSG00000289208,,,14,q23.3,66932448,66934157
ENSG00000261578,,,11,q13.5,76800364,76804555
ENSG00000257621,HGNC:26445,PSMA3-AS1,14,q23.1,58265365,58298134
ENSG00000172336,HGNC:19949,POP7,7,q22.1,100706121,100707486
ENSG00000078124,HGNC:16066,ACER3,11,q13.5,76860859,77026797
ENSG00000130427,HGNC:3415,EPO,7,q22.1,100720468,100723700
ENSG00000131462,HGNC:12417,TUBG1,17,q21.2,42609641,42615238
ENSG00000289098,,,14,q13.3,36180939,36181654
ENSG00000288855,,,14,q22.1,50736300,50737517
ENSG00000184451,HGNC:4474,CCR10,17,q21.2,42678889,42683917
ENSG00000146839,HGNC:12857,ZAN,7,q22.1,100733595,100797797
ENSG00000260089,HGNC:210,ADAM3B,16,q12.1,49517762,49518601
ENSG00000260024,HGNC:29754,MRPS21P7,16,q12.1,49708006,49708243
ENSG00000280131,,,16,q12.1,49711273,49711914
ENSG00000092148,HGNC:20157,HECTD1,14,q12,31100117,31207804
ENSG00000259978,HGNC:29755,MRPS21P8,16,q12.1,49764454,49764688
ENSG00000267042,,,17,q21.2,42679963,42682020
ENSG00000275155,,,16,q12.1,49847018,49847632
ENSG00000279842,,,16,q12.1,49900019,49900524
ENSG00000108797,HGNC:8011,CNTNAP1,17,q21.2,42682531,42699993
ENSG00000261751,,,16,q12.1,49920730,49924154
ENSG00000244551,HGNC:35631,RPL34P29,16,q12.1,49935028,49935352
ENSG00000283365,HGNC:55095,NCOA5LP,16,q12.1,49954985,49968730
ENSG00000186815,HGNC:18182,TPCN1,12,q24.13,113221050,113298585
ENSG00000121281,HGNC:238,ADCY7,16,q12.1,50246137,50318135
ENSG00000250969,,,4,q31.21,143286293,143329858
ENSG00000200049,,,4,q31.21,143309466,143309566
ENSG00000265623,HGNC:38201,MIR3139,4,q31.21,143343460,143343535
ENSG00000228981,,,4,q31.21,143349275,143350117
ENSG00000286771,,,4,q31.21,143351515,143355794
ENSG00000287786,,,4,p16.1,6178186,6184925
ENSG00000249896,HGNC:27728,JAKMIP1-DT,4,p16.1,6200733,6239937
ENSG00000267765,,,17,q21.2,42683187,42699466
ENSG00000251408,,,4,p16.1,6202328,6206649
ENSG00000162383,HGNC:10945,SLC1A7,1,p32.3,53087179,53142638
ENSG00000288588,,,4,p16.1,6245563,6261639
ENSG00000286176,,,4,p16.1,6292369,6308636
ENSG00000108799,HGNC:3526,EZH1,17,q21.2,42700275,42745049
ENSG00000145391,HGNC:30412,SETD7,4,q31.1,139495941,139606699
ENSG00000254988,,,11,q13.5,76955417,76978619
ENSG00000198488,HGNC:24141,B3GNT6,11,q13.5,77034398,77041973
ENSG00000149260,HGNC:1482,CAPN5,11,q13.5,77066961,77126155
ENSG00000249302,HGNC:37642,FTH1P24,4,q31.1,139546266,139546727
ENSG00000272717,,,4,q31.1,139556799,139557643
ENSG00000085871,HGNC:7063,MGST2,4,q31.1,139665768,139740745
ENSG00000263826,,,3,q27.3,186781780,186784179
ENSG00000238942,HGNC:32678,SNORD2,3,q27.3,186784796,186784864
ENSG00000200418,HGNC:52209,SNORA63B,3,q27.3,186786323,186786445
ENSG00000283958,HGNC:35314,MIR1248,3,q27.3,186786672,186786777
ENSG00000221420,HGNC:32667,SNORA81,3,q27.3,186786675,186786852
ENSG00000200320,HGNC:10106,SNORA63,3,q27.3,186787300,186787431
ENSG00000263776,HGNC:32587,SNORA4,3,q27.3,186787612,186787749
ENSG00000201533,HGNC:45961,RN7SKP237,4,q31.1,139685127,139685427
ENSG00000231724,,,3,q27.3,186807692,186818121
ENSG00000178458,HGNC:42982,H3P16,4,q31.1,139698144,139698554
ENSG00000232233,HGNC:52883,LINC02043,3,q27.3,186810880,186825521
ENSG00000184985,HGNC:16698,SORCS2,4,p16.1,7192538,7742836
ENSG00000231982,,,3,q27.3,186826549,186827337
ENSG00000242244,HGNC:39506,ATP5MC1P3,3,q22.3,138889255,138889957
ENSG00000244578,HGNC:50666,LINC01391,3,q22.3,138935189,138944020
ENSG00000183770,HGNC:1092,FOXL2,3,q22.3,138944224,138947137
ENSG00000206262,HGNC:34428,FOXL2NB,3,q22.3,138947217,138953990
ENSG00000206260,HGNC:37172,PRR23A,3,q23,139003962,139006268
ENSG00000184814,HGNC:33764,PRR23B,3,q23,139019031,139020926
ENSG00000233701,HGNC:37173,PRR23C,3,q23,139042102,139044892
ENSG00000251137,HGNC:39489,RPL7L1P7,3,q23,139081654,139082377
ENSG00000232416,HGNC:13228,BPESC1,3,q23,139104185,139125171
ENSG00000281473,HGNC:16671,PISRT1,3,q23,139232992,139233522
ENSG00000276304,,,3,q23,139233414,139233520
ENSG00000286988,,,3,q23,139316157,139340870
ENSG00000272656,,,3,q23,139349024,139349371
ENSG00000283418,,,3,q23,139388277,139388364
ENSG00000164022,HGNC:10648,AIMP1,4,q24,106315544,106349456
ENSG00000114113,HGNC:9920,RBP2,3,q23,139452884,139480747
ENSG00000248790,,,3,q23,139466430,139466795
ENSG00000178631,HGNC:146,ACTG1P1,3,q23,139493809,139494937
ENSG00000206721,,,3,q13.33,120210320,120210421
ENSG00000171163,HGNC:26049,ZNF692,1,q44,248850006,248859144
ENSG00000240882,,,3,q13.33,120306726,120307952
ENSG00000163428,HGNC:26968,LRRC58,3,q13.33,120324509,120349354
ENSG00000151632,HGNC:385,AKR1C2,10,p15.1,4987775,5018031
ENSG00000282950,,,3,q13.33,120365993,120368326
ENSG00000242613,,,3,q13.33,120388029,120389315
ENSG00000196411,HGNC:3395,EPHB4,7,q22.1,100802565,100827523
ENSG00000284121,HGNC:31570,MIR198,3,q13.33,120395668,120395729
ENSG00000237676,HGNC:35871,RPL30P4,3,p22.3,32635222,32635554
ENSG00000251224,HGNC:41031,CNOT10-AS1,3,p22.3,32730635,32737454
ENSG00000213842,HGNC:31377,SUGT1P2,3,p22.3,32752910,32753901
ENSG00000227337,HGNC:35751,RPL23AP43,3,p22.3,32785646,32786116
ENSG00000206557,HGNC:32669,TRIM71,3,p22.3,32817997,32897824
ENSG00000274969,HGNC:50212,MIR6771,16,q12.1,50292616,50292675
ENSG00000121274,HGNC:30758,TENT4B,16,q12.1,50152911,50235310
ENSG00000226642,HGNC:44496,ACTG1P12,3,p25.2,12070195,12071360
ENSG00000157150,HGNC:11823,TIMP4,3,p25.2,12153068,12158912
ENSG00000099204,HGNC:78,ABLIM1,10,q25.3,114431112,114768061
ENSG00000057935,HGNC:23784,MTA3,2,p21,42494569,42756947
ENSG00000233026,HGNC:51300,MTCO1P5,3,p25.2,12165299,12165642
ENSG00000236062,HGNC:4633,GSTM5P1,3,p25.2,12257801,12258460
ENSG00000254550,HGNC:8136,OMP,11,q13.5,77102840,77103331
ENSG00000225026,,,3,p25.2,12328003,12328274
ENSG00000200114,HGNC:43023,RNA5SP123,3,p25.2,12511095,12511213
ENSG00000251774,HGNC:47340,RNU6-377P,3,p25.2,12514706,12514807
ENSG00000274514,,,3,p25.2,12576961,12577237
ENSG00000179776,HGNC:1764,CDH5,16,q21,66366622,66404784
ENSG00000168014,HGNC:24564,C2CD3,11,q13.4,74012718,74171210
ENSG00000114209,HGNC:8761,PDCD10,3,q26.1,167683298,167734939
ENSG00000275273,HGNC:50069,MIR6780A,17,q21.2,42708084,42708151
ENSG00000239671,,,17,q21.2,42714299,42714643
ENSG00000273650,,,17,q21.2,42751289,42751717
ENSG00000214578,HGNC:39020,HMGN2P15,17,q21.2,42753530,42753799
ENSG00000197291,HGNC:44358,RAMP2-AS1,17,q21.2,42753914,42761257
ENSG00000110876,HGNC:10722,SELPLG,12,q24.11,108621895,108633894
ENSG00000123096,HGNC:11322,SSPN,12,p12.1,26121991,26299290
ENSG00000131477,HGNC:9844,RAMP2,17,q21.2,42758447,42763041
ENSG00000263672,HGNC:46766,RN7SL750P,7,q22.1,100821027,100821264
ENSG00000146828,HGNC:17435,SLC12A9,7,q22.1,100826820,100867010
ENSG00000200741,HGNC:43061,RNA5SP161,4,q12,56097390,56097504
ENSG00000252489,HGNC:47160,RNU6-197P,4,q12,56288485,56288584
ENSG00000286093,,,4,q12,56291601,56299873
ENSG00000250324,HGNC:29700,MRPL22P1,4,q12,56320719,56321334
ENSG00000157426,HGNC:23993,AASDH,4,q12,56338287,56387508
ENSG00000172456,HGNC:25610,FGGY,1,p32.1,59296638,59810647
ENSG00000131475,HGNC:28122,VPS25,17,q21.2,42773449,42779599
ENSG00000110880,HGNC:2254,CORO1C,12,q24.11,108645109,108731526
ENSG00000166170,HGNC:941,BAG5,14,q32.33,103556545,103562657
ENSG00000263015,,,17,p13.3,503171,511347
ENSG00000263300,,,17,p13.3,523140,540576
ENSG00000262905,,,17,p13.3,552566,553417
ENSG00000262708,,,17,p13.3,616002,616595
ENSG00000244097,HGNC:36789,RPS4XP17,17,p13.3,656794,657547
ENSG00000167695,HGNC:29646,TLCD3A,17,p13.3,732412,742968
ENSG00000126214,HGNC:6387,KLC1,14,q32.33,103561896,103714249
ENSG00000176454,HGNC:30059,LPCAT4,15,q14,34358633,34367196
ENSG00000260146,,,16,q21,66450998,66451351
ENSG00000287322,,,8,q22.1,95039617,95042209
ENSG00000260755,,,16,q21,66509437,66510048
ENSG00000200525,HGNC:48172,RNU6-1209P,8,q22.1,95055214,95055320
ENSG00000261519,,,16,q21,66549280,66551189
ENSG00000245080,HGNC:52000,MIR3150BHG,8,q22.1,95066808,95073182
ENSG00000275745,,,16,q21,66550457,66550567
ENSG00000217555,HGNC:13253,CKLF,16,q21,66552563,66566251
ENSG00000254248,,,8,q22.1,95071732,95087924
ENSG00000284147,HGNC:38938,MIR3150B,8,q22.1,95072911,95072996
ENSG00000283522,HGNC:38362,MIR3150A,8,q22.1,95072914,95072993
ENSG00000207369,HGNC:47628,RNU6-665P,8,q11.21,47667771,47667877
ENSG00000221869,HGNC:1835,CEBPD,8,q11.21,47736913,47738164
